message,sentiment,is_sarcastic
bhai kisi ne warning ko poetry bana diya 😭,Positive,TRUE
random graffiti mein surprisingly deep message tha,Positive,FALSE
aaj ek tiny handwritten note ne genuinely smile kara diya,Positive,FALSE
Bhai airport pe hu aur meri flight ka gate hi change ho gaya 😭,Negative,FALSE
Kisi ko pata h metro ka last station konsa hai?,Neutral,FALSE
Yaar ye suitcase ka wheel phir toot gaya 🙂,Negative,FALSE
Train 40 min late hai apparently,Negative,FALSE
Window seat mili finallyyy 🥹,Positive,FALSE
Bhai boarding pass screenshot kar lena zaroori hai kya?,Neutral,FALSE
Airport pe itna walk karna padta hai kya 😭,Negative,FALSE
Mera luggage mujhse zyada travel kar raha hai,Negative,TRUE
Guys mai platform galat aa gyi hu 💀,Negative,FALSE
Cab wala bol raha hai road band hai,Neutral,FALSE
Metro mein aaj surprisingly jagah mil gayi,Positive,FALSE
Bhai ticket mere phone mein hi reh gaya aur battery 3% hai 😭,Negative,FALSE
Kisi ko charger dekha kya?,Neutral,FALSE
Train ke bahar ka view mast aa raha hai,Positive,FALSE
Ye station ka naam pronounce kaise karte hain 😂,Neutral,FALSE
Flight mein mere side wala banda already so gaya,Neutral,FALSE
Bhai luggage belt pe meri bag jaisi 4 aur hain,Neutral,FALSE
Cab cancel ho gyi jab driver almost aa chuka tha 🙂,Negative,FALSE
Metro card recharge hua ya nahi samajh nahi aa raha,Negative,FALSE
Guys hum wrong exit se bahar aa gaye,Negative,FALSE
Train mein ek aunty ne pura snacks distribute kar diya 😭,Positive,FALSE
Window ke bahar mountains dikh rahe hain yaar,Positive,FALSE
Bhai passport sambhal ke rakhna meri jaan nikal rahi hai,Negative,FALSE
Airport coffee ke paise dekh ke ghar ki chai yaad aa gayi,Negative,FALSE
Flight ka announcement kuch samajh hi nahi aaya,Negative,FALSE
Kisi ko pata h platform number confirm hua?,Neutral,FALSE
Cab mein baith ke pata chala destination hi wrong dala tha 😭,Negative,FALSE
Bhai ye road toh map pe hai hi nahi,Negative,FALSE
Metro mein ek baccha mujhse zyada confident hai 😂,Positive,TRUE
Finally hotel mil gaya bhai,Positive,FALSE
Hotel ka room photos se thoda alag hai 🙂,Negative,TRUE
Guys check-in wale bol rahe hain booking nahi hai,Negative,FALSE
Balcony se view actually worth it tha,Positive,FALSE
Bhai room key kaam nahi kar rahi,Negative,FALSE
Hotel mein hair dryer hai but kettle nahi 😭,Negative,FALSE
Reception wale ne naam hi alag pronounce kar diya,Neutral,FALSE
Yaar ye pillow itna soft hai ki uthne ka mann nahi,Positive,FALSE
Guys breakfast timing kitni hai?,Neutral,FALSE
Hotel lift mein 14 buttons kyun hain bhai,Neutral,FALSE
Room service wale ne extra towel de diya 😂,Positive,FALSE
Bhai minibar dekhna bhi financially dangerous hai,Negative,TRUE
Hotel ke corridor ka carpet unnecessarily royal hai,Positive,TRUE
Yaha WiFi password literally novel hai,Negative,TRUE
Guys checkout kab hai exactly?,Neutral,FALSE
Room ka view raat ko aur better lag raha,Positive,FALSE
Bhai shower ka switch samajhne mein 5 min lag gaye 😭,Negative,FALSE
Hotel lobby mein live music chal raha hai,Positive,FALSE
Yaar room number yaad nahi reh raha,Negative,FALSE
Reception se extra blanket mangwa du?,Neutral,FALSE
Bhai hotel ke breakfast mein itne options hain ki decision nahi ho raha,Positive,FALSE
Online order finally aa gaya,Positive,FALSE
Guys mera parcel kisi aur building mein deliver ho gaya 😭,Negative,FALSE
Bhai box itna bada tha andar se tiny cheez nikli,Negative,FALSE
Delivery wale ne call kiya aur phir gayab ho gaye,Negative,FALSE
Mera order “out for delivery” kal se hai 💀,Negative,FALSE
Yaar wrong size aa gaya,Negative,FALSE
Return request daal du kya?,Neutral,FALSE
Packaging dekh ke hi lag raha hai expensive hoga 😂,Positive,FALSE
Bhai product photos mein kuch aur hi tha,Negative,FALSE
Parcel kholne mein hi excitement ho rahi hai,Positive,FALSE
Guys kisi ne mera package receive kiya kya?,Neutral,FALSE
Delivery guy building ke bahar khada hai but mujhe mil nahi raha,Negative,FALSE
Bhai tracking location mere ghar se opposite direction mein ja rahi hai 😭,Negative,FALSE
Finally replacement approve ho gaya,Positive,FALSE
Yaar return pickup wale aaye hi nahi,Negative,FALSE
Mera parcel aaj expected tha apparently,Negative,FALSE
Box pe naam mera hai product kisi aur ka 😂,Negative,FALSE
Bhai packaging mein aadha cardboard hi nikla,Negative,TRUE
Online reviews ne toh mujhe confuse kar diya,Negative,FALSE
Guys ye wala colour better lag raha hai kya?,Neutral,FALSE
"Discount dekh ke order kar diya, ab reason nahi pata",Positive,TRUE
Bhai delivery charge product se zyada hai 😭,Negative,FALSE
Cart mein rakha tha aur price badh gaya,Negative,FALSE
Ye website mujhe coupon dene se mana kar rahi hai,Negative,FALSE
"Parcel khol diya, ab return karne ka mann nahi kar raha 😂",Positive,FALSE
Bhai customer care se baat karna hi actual challenge hai,Negative,TRUE
Order cancel kiya aur phir notification aaya shipped 😂,Negative,TRUE
Guys kisi ko same product cheaper mila kya?,Neutral,FALSE
Mera parcel 3 cities cross karke wapas aa gaya,Negative,TRUE
Bhai box pe fragile likha hai aur condition dekh 😭,Negative,TRUE
Aaj bahar literally hawa nahi chal rahi,Negative,FALSE
Bhai clouds dekh ke lag raha hai kuch hone wala hai,Neutral,FALSE
Yaha weather ekdum unpredictable hai,Negative,FALSE
Subah sunny tha ab full dark ho gaya,Neutral,FALSE
Guys umbrella leke jaana ya rehne du?,Neutral,FALSE
Bhai baarish exactly ghar se nikalte time start hui,Negative,TRUE
Weather app ka prediction phir galat nikla 😂,Negative,FALSE
Aaj hawa mein ajeeb si thandak hai,Positive,FALSE
Sunset yaha se unreal lag raha hai,Positive,FALSE
Bhai itni humidity mein hair ka koi future nahi,Negative,TRUE
Clouds bilkul movie scene jaise lag rahe,Positive,FALSE
Guys thunder itna loud tha 😭,Negative,FALSE
Aaj sky ekdum orange ho gaya tha,Positive,FALSE
Bhai rain ke baad road ka smell mast hota hai,Positive,FALSE
Weather finally bearable ho gaya,Positive,FALSE
Yaha subah se fog hai kuch dikh nahi raha,Negative,FALSE
Bhai wind itni strong hai balcony door khud band ho raha,Negative,FALSE
Aaj stars surprisingly visible hain,Positive,FALSE
Weather dekh ke plan cancel karne ka mann hai 😂,Negative,FALSE
Bhai baarish ko timing naam ki koi cheez nahi pata,Negative,TRUE
Aaj full moon kaafi bright hai,Positive,FALSE
Yaar sunrise dekhne layak tha,Positive,FALSE
"Weather app bol raha hai clear sky, bahar dekh toh 😭",Negative,TRUE
Bhai temperature se zyada hawa annoying hai,Negative,FALSE
Aaj clouds ka shape literally weird tha,Neutral,FALSE
Guys snow dekh ke excitement ho rahi hai 🥹,Positive,FALSE
Bhai yaha fog mein saamne wala building bhi missing hai,Negative,TRUE
Raincoat pehna aur baarish ruk gayi 🙂,Negative,TRUE
Aaj ka weather unnecessarily dramatic hai,Negative,TRUE
Bhai thodi der pehle jo sunlight thi ab kuch aur hi scene hai,Neutral,FALSE
Kisi ne new movie dekhi kya?,Neutral,FALSE
Bhai ending ne toh dhoka de diya,Negative,FALSE
Ye movie expected se zyada funny nikli 😂,Positive,FALSE
Guys spoiler mat dena please,Neutral,FALSE
Main abhi halfway pe hu wait,Neutral,FALSE
Bhai villain ka character actually interesting hai,Positive,FALSE
Ye scene unnecessary emotional tha yaar 😭,Negative,FALSE
Movie 3 ghante ki hai kya bhai,Neutral,FALSE
Credits ke baad kuch hai kya?,Neutral,FALSE
Guys mujhe ending samajh nahi aayi,Negative,FALSE
Bhai soundtrack hi movie se better hai,Positive,TRUE
Ye actor ka accent mast hai,Positive,FALSE
Movie slow hai but visuals crazy hain,Positive,FALSE
Kisi ko theatre mein jaana hai weekend pe?,Neutral,FALSE
Bhai popcorn khatam ho gaya aur movie abhi baaki hai 😭,Negative,FALSE
Interval pe discussion compulsory hai,Neutral,FALSE
Guys seat mere naam se reserve hai kya?,Neutral,FALSE
Bhai theatre mein ek banda pura movie explain kar raha tha,Negative,FALSE
Ye plot twist toh bilkul nahi expect kiya,Positive,FALSE
Movie dekh ke abhi tak brain process kar raha,Neutral,FALSE
Bhai main character ne ye kya kar diya 😭,Negative,FALSE
Ending thodi rushed nahi lagi?,Negative,FALSE
Guys ye documentary surprisingly interesting hai,Positive,FALSE
Bhai subtitles ke bina aadhi dialogue miss ho rahi,Negative,FALSE
Movie mein background music unnecessarily loud tha,Negative,FALSE
Ye scene dekh ke pura theatre chup ho gaya,Neutral,FALSE
Bhai next part kab aa raha hai?,Neutral,FALSE
Main trailer dekh ke hi sold ho gaya tha,Positive,FALSE
Guys movie ka poster dekha?,Neutral,FALSE
Bhai ye remake surprisingly decent hai,Positive,FALSE
Kisi ne naya song suna?,Neutral,FALSE
Bhai ye beat dimag se nikal hi nahi rahi,Positive,FALSE
Guys playlist mein kuch fresh songs daalo,Neutral,FALSE
Ye singer ki voice kaafi different hai,Positive,FALSE
Bhai headphones lagate hi duniya se disconnect ho gaya,Positive,FALSE
Aaj random old song repeat pe chal raha,Neutral,FALSE
Guys concert ka lineup dekha?,Neutral,FALSE
Bhai live version studio se better tha,Positive,FALSE
Ye song ka chorus unnecessarily catchy hai 😂,Positive,FALSE
"Main bas ek song sunne gaya tha, pura album khatam ho gaya",Positive,FALSE
Bhai kisi ne guitar seekhna start kiya kya?,Neutral,FALSE
Ye instrumental part actually beautiful hai,Positive,FALSE
Guys volume thoda kam kar do 😭,Negative,FALSE
Bhai speaker ki battery khatam ho gayi,Negative,FALSE
Aaj mood ke according music mil gaya,Positive,FALSE
Ye remix original se better lag raha mujhe,Positive,FALSE
Bhai lyrics samajh nahi aaye but vibe aa rahi hai,Positive,FALSE
Kisi ko karaoke karna hai? 😂,Positive,FALSE
Guys concert tickets kab release honge?,Neutral,FALSE
Bhai live crowd ki energy alag hoti hai,Positive,FALSE
"Aaj ek random podcast mila, surprisingly good tha",Positive,FALSE
Bhai host ne woh question exactly pooch liya jo main soch raha tha,Positive,FALSE
Guys ye interview dekhna worth it hai,Neutral,FALSE
Podcast 2 ghante ka hai bhai 😭,Negative,FALSE
Ye guest ka perspective kaafi interesting tha,Positive,FALSE
Bhai episode khatam hua aur mere paas naye questions aa gaye,Positive,FALSE
Main podcast sunte sunte walk pe nikal gaya,Positive,FALSE
Guys koi good true crime podcast suggest karo,Neutral,FALSE
Ye story sunke goosebumps aa gaye,Positive,FALSE
Bhai narrator ki voice suspiciously calming hai,Positive,FALSE
Podcast ka title dekh ke kuch aur expect kiya tha,Negative,FALSE
Aaj random interview se kuch useful seekha,Positive,FALSE
Bhai guest ne answer dene mein pura essay likh diya 😂,Negative,TRUE
Ye episode kaafi wholesome tha,Positive,FALSE
Guys background mein music bhi nice hai,Positive,FALSE
Podcast sunte hue time ka pata nahi chala,Positive,FALSE
Bhai recommendation algorithm aaj kaam kar gaya,Positive,FALSE
Ye episode surprisingly short tha,Positive,FALSE
Guys next episode bhi isi guest ka hai kya?,Neutral,FALSE
Bhai ab main unnecessarily invested ho gaya,Positive,FALSE
Kisi ko badminton court ka slot chahiye?,Neutral,FALSE
Bhai ball literally roof pe chali gayi 😭,Negative,FALSE
Guys match kitne points ka hai?,Neutral,FALSE
Aaj serve unexpectedly achha gaya,Positive,FALSE
Bhai racket ki grip phir nikal gayi,Negative,FALSE
Koi football leke aa raha hai?,Neutral,FALSE
Guys ground wet hai ya playable?,Neutral,FALSE
Bhai goalkeeper banne ka punishment mujhe hi kyun,Negative,TRUE
Aaj match ka comeback crazy tha,Positive,FALSE
Kisi ko table tennis ka mood hai?,Neutral,FALSE
Bhai shuttle mil nahi rahi,Negative,FALSE
Guys shoes proper wale pehen ke aana 😂,Neutral,FALSE
Aaj opponent surprisingly strong tha,Neutral,FALSE
Bhai last point pe kya miss kiya maine 😭,Negative,FALSE
Match haar gaye but game solid tha,Positive,FALSE
Guys next round kab hai?,Neutral,FALSE
Bhai ball boundary ke bahar gayi aur koi lene nahi ja raha,Negative,FALSE
Aaj court pe surprisingly crowd tha,Neutral,FALSE
Kisi ko chess tournament ka poster mila?,Neutral,FALSE
Bhai warm-up se hi thak gaya hu 😂,Negative,FALSE
Guys kisi ne new game try kiya?,Neutral,FALSE
Bhai mera character phir mar gaya 😭,Negative,FALSE
Ye level unnecessarily difficult hai,Negative,FALSE
Main 20 min se same mission pe hu,Negative,FALSE
Guys online aa jao squad incomplete hai,Neutral,FALSE
Bhai server phir down hai 🙂,Negative,FALSE
Aaj random player ne mujhe carry kar diya 😂,Positive,FALSE
Ye update ke baad controls weird ho gaye,Negative,FALSE
Guys headset ka mic sun raha hai?,Neutral,FALSE
Bhai game start hote hi internet ne dhoka de diya,Negative,TRUE
"Main bas ek round khelunga, promise",Neutral,FALSE
Guys ye map mujhe bilkul nahi aata,Negative,FALSE
Bhai opponent ka aim suspiciously perfect hai 😂,Negative,TRUE
Aaj finally woh achievement unlock hui,Positive,FALSE
Guys koi strategy hai is boss ke liye?,Neutral,FALSE
"Bhai main rage quit nahi kar raha, tactical exit hai",Negative,TRUE
Ye game unexpectedly addictive hai,Positive,FALSE
Guys tournament join karna hai kya?,Positive,FALSE
Bhai character customization mein hi pura time chala gaya,Negative,FALSE
Aaj gaming se zyada settings explore ki 😂,Negative,TRUE
Bhai photo mein background mein kya aa gaya 😭,Negative,FALSE
Guys ye picture accidentally kaafi achhi aa gayi,Positive,FALSE
Camera low battery dikha raha hai,Negative,FALSE
Bhai sunset ka photo bheju?,Neutral,FALSE
Ye angle better hai ya second wala?,Neutral,FALSE
Guys kisi ko photography aati hai kya?,Neutral,FALSE
Bhai meri photo mein main hi blur hu 😂,Negative,TRUE
Aaj street photography ke liye perfect light thi,Positive,FALSE
Ye reflection shot surprisingly nice aa gaya,Positive,FALSE
Guys camera clean karna padega lens pe kuch hai,Negative,FALSE
Bhai candid photo mein expression dekh 😭,Neutral,FALSE
Main photo lene gaya tha aur bird udd gaya,Negative,FALSE
Guys panorama try kiya but result questionable hai,Negative,FALSE
Bhai ye building night mein kaafi pretty lagti hai,Positive,FALSE
Aaj clouds ka photo unnecessarily aesthetic hai,Positive,FALSE
Guys kisi ke paas tripod hai?,Neutral,FALSE
Bhai photo click karne se pehle hi moment khatam ho gaya,Negative,FALSE
Ye old camera filter surprisingly good lag raha,Positive,FALSE
Guys raw photos bhej dena please,Neutral,FALSE
Bhai meri gallery mein 700 useless photos hain,Negative,FALSE
"Aaj ek local market gaye the, kaafi interesting tha",Positive,FALSE
Bhai yaha bargaining literally mandatory hai,Neutral,FALSE
Guys woh handmade bags dekhe?,Neutral,FALSE
Ye market raat mein aur lively ho jata hai,Positive,FALSE
Bhai seller ne price sunaya aur main bas smile kar diya 😂,Negative,TRUE
Yaha itni colours hain ki photo kaha se loon samajh nahi aa raha,Positive,FALSE
Guys spices ki smell pura street mein aa rahi,Positive,FALSE
Bhai market mein lost hona surprisingly easy hai,Negative,TRUE
Ye handmade jewellery kaafi pretty hai,Positive,FALSE
"Aaj ek local artist se baat hui, nice person tha",Positive,FALSE
Guys yaha ka famous snack try karna hai?,Positive,FALSE
Bhai stall chhota hai but crowd huge hai,Neutral,FALSE
Ye street market unexpectedly cheap hai,Positive,FALSE
Aaj local handicrafts dekh ke maza aa gaya,Positive,FALSE
Bhai bargain karte karte mujhe khud discount mil gaya 😂,Positive,FALSE
Guys koi souvenir lena hai?,Neutral,FALSE
Yaha har shop ka music alag chal raha hai 😭,Neutral,FALSE
Bhai ek shop mein literally sab kuch mil raha,Positive,FALSE
Market ka vibe kaafi alag hai,Positive,FALSE
Guys evening mein wapas chale?,Neutral,FALSE
Aaj ek cultural festival ka parade dekha,Positive,FALSE
Bhai costumes genuinely amazing the,Positive,FALSE
Guys yaha traditional music live chal raha hai,Positive,FALSE
Ye festival ka decoration next level hai,Positive,FALSE
Bhai dance performance dekh ke crowd full excited tha,Positive,FALSE
Yaha ke traditional masks kaafi interesting hain,Positive,FALSE
Guys food stalls pe insane queue hai,Negative,FALSE
Bhai procession abhi tak khatam nahi hua 😂,Negative,FALSE
Aaj culture kaafi close se dekhne ko mila,Positive,FALSE
Ye traditional instrument ki sound alag hi hai,Positive,FALSE
Guys lanterns dekhe? 🥹,Positive,FALSE
Bhai raat mein pura area glow kar raha,Positive,FALSE
Festival mein sab log itne colourful dressed hain,Positive,FALSE
Yaha ka celebration dekh ke mood ban gaya,Positive,FALSE
